id,game_id,game_no,team,player_name,starter,minutes,minutes_float,points,rebounds,assists,steals,blocks,turnovers,fouls,fgm,fga,fg_pct,three_pm,three_pa,three_pct,ftm,fta,ft_pct,efficiency,source_url
804,126779-JPN-NZL,14,Japan,Norika Konno,True,26:22,26.37,13,2,4,1,1,1,2,6,11,54.5,1,3,33.3,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
805,126779-JPN-NZL,14,New Zealand,Charlotte Whittaker,False,20:25,20.42,6,3,1,0,0,0,1,2,7,28.6,0,1,0.0,2,2,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
806,126779-JPN-NZL,14,New Zealand,McKenna Dale,True,34:17,34.28,6,5,3,2,0,0,2,2,9,22.2,2,8,25.0,0,0,0.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
807,126779-JPN-NZL,14,New Zealand,Tayla Dalton,True,33:24,33.4,9,4,1,2,0,5,2,2,11,18.2,1,4,25.0,4,5,80.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
808,126779-JPN-NZL,14,New Zealand,Olivia Williams,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
809,126779-JPN-NZL,14,New Zealand,Ritorya Tamilo,False,1:59,1.98,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
810,126779-JPN-NZL,14,New Zealand,Ella Tofaeono,False,1:12,1.2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
811,126779-JPN-NZL,14,New Zealand,Esra McGoldrick,True,31:40,31.67,28,12,2,0,3,2,2,11,17,64.7,3,4,75.0,3,4,75.0,36.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
812,126779-JPN-NZL,14,New Zealand,Ashlee Strawbridge,False,10:6,10.1,0,1,2,0,0,0,0,0,0,0.0,0,0,0.0,0,2,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
813,126779-JPN-NZL,14,New Zealand,Rebecca Kathleen Pizzey,True,24:44,24.73,7,7,3,2,0,2,2,3,8,37.5,0,2,0.0,1,2,50.0,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
814,126779-JPN-NZL,14,New Zealand,Pahlyss Hokianga,False,10:22,10.37,2,1,3,0,0,2,0,1,2,50.0,0,1,0.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
815,126779-JPN-NZL,14,New Zealand,Bailey Flavell,False,7:39,7.65,4,0,0,0,0,2,0,2,4,50.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
816,126779-JPN-NZL,14,New Zealand,Emilia Shearer,True,24:12,24.2,0,2,2,0,1,2,2,0,4,0.0,0,3,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126779-JPN-NZL
817,126780-INA-LBN,15,Indonesia,Angelica Jennifer Candra,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
818,126780-INA-LBN,15,Indonesia,Clarita Antonio,False,18:40,18.67,3,1,1,0,0,1,0,1,4,25.0,1,4,25.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
819,126780-INA-LBN,15,Indonesia,Kim Pierre-Louis,True,36:0,36.0,16,11,1,1,2,2,3,7,18,38.9,1,3,33.3,1,3,33.3,16.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
820,126780-INA-LBN,15,Indonesia,Bella Alana Hasan,False,8:25,8.42,3,0,0,0,0,2,1,1,3,33.3,1,1,100.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
821,126780-INA-LBN,15,Indonesia,Nathania Claresta Orville,False,5:44,5.73,2,0,0,0,0,0,0,1,2,50.0,0,1,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
822,126780-INA-LBN,15,Indonesia,Jesslyn Angelique Aritonang,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
823,126780-INA-LBN,15,Indonesia,Yuni Anggraeni,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
824,126780-INA-LBN,15,Indonesia,Adelaide Callista Wongsohardjo,True,31:25,31.42,2,4,3,3,0,1,3,0,6,0.0,0,4,0.0,2,2,100.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
825,126780-INA-LBN,15,Indonesia,Faizzatus Shoimah,True,19:55,19.92,8,3,1,2,0,2,5,3,8,37.5,1,4,25.0,1,2,50.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
826,126780-INA-LBN,15,Indonesia,Priscilla Annabel Karen,True,12:22,12.37,6,1,1,0,0,1,3,1,3,33.3,0,1,0.0,4,6,66.7,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
827,126780-INA-LBN,15,Indonesia,Dewa Ayu Made Sriartha Kusuma,False,31:38,31.63,6,4,4,0,1,1,4,2,10,20.0,0,1,0.0,2,2,100.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
828,126780-INA-LBN,15,Indonesia,Agustin Elya Gradita Retong,True,35:51,35.85,11,3,8,4,0,4,3,3,6,50.0,1,3,33.3,4,4,100.0,19.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
829,126780-INA-LBN,15,Lebanon,Rebecca Akl,True,37:1,37.02,26,5,5,1,0,3,0,7,15,46.7,4,8,50.0,8,9,88.9,25.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
830,126780-INA-LBN,15,Lebanon,Tina Rita Raffoul,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
831,126780-INA-LBN,15,Lebanon,Nour Labban,False,12:35,12.58,4,3,1,1,0,1,1,2,4,50.0,0,2,0.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
832,126780-INA-LBN,15,Lebanon,Daniella Fayad,True,28:8,28.13,7,7,0,0,0,2,2,2,9,22.2,2,8,25.0,1,2,50.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
833,126780-INA-LBN,15,Lebanon,Maria Ghaleb,False,21:21,21.35,4,1,1,0,1,1,1,2,6,33.3,0,1,0.0,0,1,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
834,126780-INA-LBN,15,Lebanon,Maygen Naassan,False,23:26,23.43,0,4,2,0,1,1,1,0,4,0.0,0,4,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
835,126780-INA-LBN,15,Lebanon,Zena Ramiz Elias,True,14:11,14.18,7,7,1,3,0,3,3,3,8,37.5,0,0,0.0,1,2,50.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
836,126780-INA-LBN,15,Lebanon,Melody Saneh,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
837,126780-INA-LBN,15,Lebanon,Amar Mansour,True,33:29,33.48,13,8,5,3,0,3,4,4,13,30.8,1,9,11.1,4,6,66.7,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
838,126780-INA-LBN,15,Lebanon,Mariam Jomaa,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
839,126780-INA-LBN,15,Lebanon,PERLA BOU NASR,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
840,126780-INA-LBN,15,Lebanon,Jillian Archer,True,29:49,29.82,6,12,3,0,1,2,3,3,10,30.0,0,0,0.0,0,0,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126780-INA-LBN
841,126781-CHN-JPN,16,China,Saiqi Jia,False,1:6,1.1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
842,126781-CHN-JPN,16,China,Ruoyun Zhai,False,6:46,6.77,3,1,0,0,1,1,0,1,2,50.0,1,2,50.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
843,126781-CHN-JPN,16,China,ZIYU ZHANG,False,19:12,19.2,17,9,0,0,0,4,2,7,14,50.0,0,0,0.0,3,4,75.0,14.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
844,126781-CHN-JPN,16,China,Xinyu Luo,True,32:8,32.13,8,4,0,2,1,0,0,3,5,60.0,1,3,33.3,1,2,50.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
845,126781-CHN-JPN,16,China,Xu Han,True,27:23,27.38,18,7,7,2,0,1,0,7,19,36.8,2,4,50.0,2,2,100.0,21.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
846,126781-CHN-JPN,16,China,Zhenqi Pan,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
847,126781-CHN-JPN,16,China,Sijing Huang,False,15:17,15.28,3,3,4,0,0,1,1,1,6,16.7,0,5,0.0,1,1,100.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
848,126781-CHN-JPN,16,China,Ru Zhang,True,18:8,18.13,1,5,2,0,0,1,2,0,2,0.0,0,0,0.0,1,4,25.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
849,126781-CHN-JPN,16,China,Liwei Yang,False,27:54,27.9,7,2,9,1,0,3,2,3,7,42.9,1,4,25.0,0,0,0.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
850,126781-CHN-JPN,16,China,Shuyu Yang,True,35:57,35.95,19,1,4,0,1,3,3,6,12,50.0,1,5,20.0,6,6,100.0,16.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
851,126781-CHN-JPN,16,China,Yuan Li,True,3:25,3.42,0,1,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
852,126781-CHN-JPN,16,China,Siyu Wang,False,12:44,12.73,5,2,2,0,0,1,1,2,2,100.0,0,0,0.0,1,1,100.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
853,126781-CHN-JPN,16,Japan,Monica Okoye,False,2:53,2.88,3,0,0,0,0,0,1,1,2,50.0,1,2,50.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
854,126781-CHN-JPN,16,Japan,Miwa Kuribayashi,False,7:16,7.27,2,3,0,0,0,0,2,1,4,25.0,0,0,0.0,0,0,0.0,2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
855,126781-CHN-JPN,16,Japan,Nanako Todo,False,13:25,13.42,8,1,1,1,0,0,3,3,6,50.0,2,5,40.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
856,126781-CHN-JPN,16,Japan,Anri Hoshi,False,7:27,7.45,0,0,1,0,0,1,1,0,1,0.0,0,0,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
857,126781-CHN-JPN,16,Japan,Yuki Miyazawa,False,26:30,26.5,18,9,5,1,0,5,1,6,10,60.0,4,6,66.7,2,2,100.0,24.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
858,126781-CHN-JPN,16,Japan,Minami Yabu,False,11:5,11.08,0,2,1,0,0,1,2,0,3,0.0,0,2,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
859,126781-CHN-JPN,16,Japan,Kokoro Tanaka,True,30:2,30.03,27,2,5,2,0,4,2,10,16,62.5,5,9,55.6,2,2,100.0,26.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
860,126781-CHN-JPN,16,Japan,Ramu Tokashiki,True,18:53,18.88,5,3,1,0,0,0,3,2,6,33.3,0,0,0.0,1,2,50.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
861,126781-CHN-JPN,16,Japan,Maki Takada,True,24:28,24.47,4,6,1,0,0,1,2,2,6,33.3,0,3,0.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
862,126781-CHN-JPN,16,Japan,Mai Kawai,False,9:58,9.97,2,1,3,0,0,1,0,1,1,100.0,0,0,0.0,0,0,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
863,126781-CHN-JPN,16,Japan,Stephanie Mawuli,True,27:24,27.4,7,4,1,2,1,0,2,3,5,60.0,1,3,33.3,0,0,0.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
864,126781-CHN-JPN,16,Japan,Norika Konno,True,20:39,20.65,14,3,4,0,0,0,1,5,9,55.6,3,4,75.0,1,2,50.0,16.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126781-CHN-JPN
865,126782-AUS-KOR,17,Australia,Chloe Bibby,False,14:8,14.13,12,3,2,0,0,1,0,2,5,40.0,1,3,33.3,7,8,87.5,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
866,126782-AUS-KOR,17,Australia,Alex Brooke Wilson,False,9:35,9.58,1,1,1,0,0,2,0,0,1,0.0,0,0,0.0,1,2,50.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
867,126782-AUS-KOR,17,Australia,Isabelle Bourne,False,2:20,2.33,1,1,0,0,0,0,0,0,1,0.0,0,0,0.0,1,2,50.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
868,126782-AUS-KOR,17,Australia,Alexandra Fowler,True,30:33,30.55,11,12,4,5,0,1,2,3,6,50.0,0,0,0.0,5,7,71.4,26.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
869,126782-AUS-KOR,17,Australia,Zitina Lusia Aokuso,False,9:45,9.75,3,1,0,1,0,0,1,1,3,33.3,0,0,0.0,1,1,100.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
870,126782-AUS-KOR,17,Australia,Isobel Borlase,True,25:27,25.45,10,1,3,2,0,3,2,5,10,50.0,0,2,0.0,0,0,0.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
871,126782-AUS-KOR,17,Australia,Sara Blicavs,True,31:45,31.75,14,6,3,0,0,1,1,4,12,33.3,4,9,44.4,2,4,50.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
872,126782-AUS-KOR,17,Australia,Cayla George,True,29:53,29.88,20,13,1,0,1,0,2,9,15,60.0,1,4,25.0,1,2,50.0,28.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
873,126782-AUS-KOR,17,Australia,Stephanie Reid,True,28:30,28.5,9,1,8,0,0,2,1,2,4,50.0,1,1,100.0,4,4,100.0,14.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
874,126782-AUS-KOR,17,Australia,Abbey Ellis,False,2:56,2.93,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
875,126782-AUS-KOR,17,Australia,Courtney Michelle Woods,False,13:17,13.28,5,3,2,0,0,0,0,1,2,50.0,0,1,0.0,3,3,100.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
876,126782-AUS-KOR,17,Australia,Miela Goodchild,False,1:51,1.85,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
877,126782-AUS-KOR,17,Korea,Yusun HONG,False,9:39,9.65,2,0,0,1,0,3,1,1,2,50.0,0,1,0.0,0,0,0.0,-1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
878,126782-AUS-KOR,17,Korea,Myung Kuwan Lee,False,9:52,9.87,3,0,0,0,0,2,1,1,1,100.0,1,1,100.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
879,126782-AUS-KOR,17,Korea,Haeran Lee,True,22:6,22.1,5,5,1,2,0,0,3,2,6,33.3,1,3,33.3,0,0,0.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
880,126782-AUS-KOR,17,Korea,Yoolim Kang,True,15:34,15.57,3,0,2,1,0,1,5,1,2,50.0,1,2,50.0,0,0,0.0,4.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
881,126782-AUS-KOR,17,Korea,Jihyun Park,True,33:23,33.38,19,2,1,0,0,0,3,8,16,50.0,2,7,28.6,1,2,50.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
882,126782-AUS-KOR,17,Korea,Juyeon Lee,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
883,126782-AUS-KOR,17,Korea,Jisu Park,True,21:7,21.12,6,5,3,0,0,3,3,2,10,20.0,0,2,0.0,2,2,100.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
884,126782-AUS-KOR,17,Korea,Isaem Choi,False,29:8,29.13,10,0,4,0,0,0,2,4,9,44.4,2,4,50.0,0,0,0.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
885,126782-AUS-KOR,17,Korea,Yeeun Heo,False,21:32,21.53,20,3,5,2,0,0,3,8,12,66.7,4,5,80.0,0,0,0.0,26.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
886,126782-AUS-KOR,17,Korea,Leeseul Kang,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
887,126782-AUS-KOR,17,Korea,Heji An,True,18:28,18.47,1,5,4,0,0,1,1,0,2,0.0,0,1,0.0,1,2,50.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
888,126782-AUS-KOR,17,Korea,Jihyun Shin,False,19:11,19.18,4,4,7,0,0,1,4,2,5,40.0,0,2,0.0,0,0,0.0,11.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126782-AUS-KOR
889,126783-PHI-NZL,18,Philippines,Cielo Pagdulagan,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
890,126783-PHI-NZL,18,Philippines,Naomi Natalie Panganiban,True,30:30,30.5,11,2,2,3,0,2,0,3,12,25.0,0,3,0.0,5,7,71.4,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
891,126783-PHI-NZL,18,Philippines,Kent Jane Pastrana,False,15:55,15.92,5,1,2,0,1,1,1,2,7,28.6,1,4,25.0,0,0,0.0,3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
892,126783-PHI-NZL,18,Philippines,Quinn Kacey Dela Rosa,False,17:18,17.3,3,4,1,1,6,1,4,1,5,20.0,0,1,0.0,1,2,50.0,9.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
893,126783-PHI-NZL,18,Philippines,Jack Animam,True,32:23,32.38,9,8,4,4,4,1,2,4,10,40.0,0,0,0.0,1,4,25.0,19.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
894,126783-PHI-NZL,18,Philippines,Louna Ozar,True,20:13,20.22,0,0,3,0,0,0,3,0,2,0.0,0,2,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
895,126783-PHI-NZL,18,Philippines,Angelica Surada,True,20:49,20.82,2,3,0,3,1,1,2,1,3,33.3,0,0,0.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
896,126783-PHI-NZL,18,Philippines,Ella Fajardo,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
897,126783-PHI-NZL,18,Philippines,Yvette Marie Villanueva,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
898,126783-PHI-NZL,18,Philippines,Vanessa De Jesus,True,30:55,30.92,16,4,4,0,0,3,0,7,16,43.8,2,3,66.7,0,0,0.0,12.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
899,126783-PHI-NZL,18,Philippines,Sumayah Sugapong,False,14:45,14.75,11,4,2,0,0,1,5,3,9,33.3,3,6,50.0,2,2,100.0,10.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
900,126783-PHI-NZL,18,Philippines,Khate Castillo,False,17:12,17.2,14,1,1,0,0,0,2,4,7,57.1,4,7,57.1,2,2,100.0,13.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
901,126783-PHI-NZL,18,New Zealand,Ashlee Strawbridge,False,13:27,13.45,6,3,0,0,0,0,0,3,6,50.0,0,2,0.0,0,0,0.0,6.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
902,126783-PHI-NZL,18,New Zealand,Rebecca Kathleen Pizzey,True,24:12,24.2,6,10,3,0,1,2,2,1,3,33.3,0,0,0.0,4,4,100.0,16.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
903,126783-PHI-NZL,18,New Zealand,Pahlyss Hokianga,False,4:54,4.9,0,0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,0.0,-2.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
904,126783-PHI-NZL,18,New Zealand,Bailey Flavell,False,9:33,9.55,0,2,0,0,1,2,0,0,4,0.0,0,3,0.0,0,0,0.0,-3.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
905,126783-PHI-NZL,18,New Zealand,Emilia Shearer,True,28:59,28.98,16,6,4,0,1,3,1,6,12,50.0,2,6,33.3,2,3,66.7,17.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
906,126783-PHI-NZL,18,New Zealand,Charlotte Whittaker,False,14:0,14.0,6,7,1,1,1,2,4,3,7,42.9,0,1,0.0,0,0,0.0,10.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
907,126783-PHI-NZL,18,New Zealand,McKenna Dale,True,31:18,31.3,11,7,3,0,1,1,1,5,16,31.3,1,7,14.3,0,0,0.0,10.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
908,126783-PHI-NZL,18,New Zealand,Tayla Dalton,True,31:49,31.82,6,2,4,2,0,1,1,3,8,37.5,0,0,0.0,0,3,0.0,5.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
909,126783-PHI-NZL,18,New Zealand,Olivia Williams,False,0:0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
910,126783-PHI-NZL,18,New Zealand,Ritorya Tamilo,False,12:8,12.13,4,10,3,1,2,1,0,2,6,33.3,0,0,0.0,0,0,0.0,15.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
911,126783-PHI-NZL,18,New Zealand,Ella Tofaeono,False,5:22,5.37,6,5,1,0,0,2,1,2,4,50.0,0,0,0.0,2,2,100.0,8.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
912,126783-PHI-NZL,18,New Zealand,Esra McGoldrick,True,24:18,24.3,17,7,2,1,2,2,4,6,15,40.0,2,7,28.6,3,4,75.0,17.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126783-PHI-NZL
913,126784-KOR-CHN,19,Korea,Yusun HONG,False,10:19,10.32,0,2,2,0,0,1,0,0,2,0.0,0,0,0.0,0,0,0.0,1.0,https://www.fiba.basketball/en/events/fiba-womens-asiacup-2025/games/126784-KOR-CHN
